"order_id","customer_id","restaurant_id","order_time","delivery_time","status","cuisine","city","rating","signup_date","item_id","quantity","price","line_revenue"
O00071,C0454,R083,2023-03-25 00:00:00.000,2023-03-25 00:47:00.000,Delivered,American,Bristol,4.9,2022-04-13,M0086,2,15.24,30.48
O00071,C0454,R083,2023-03-25 00:00:00.000,2023-03-25 00:47:00.000,Delivered,American,Bristol,4.9,2022-04-13,M0199,2,39.10,78.20
O00072,C0552,R084,2023-12-13 00:00:00.000,2023-12-13 00:46:00.000,Cancelled,Chinese,Birmingham,3.6,2022-10-22,M0239,3,27.95,83.85
O00072,C0552,R084,2023-12-13 00:00:00.000,2023-12-13 00:46:00.000,Cancelled,Chinese,Birmingham,3.6,2022-10-22,M0183,2,18.54,37.08
O00072,C0552,R084,2023-12-13 00:00:00.000,2023-12-13 00:46:00.000,Cancelled,Chinese,Birmingham,3.6,2022-10-22,M0136,1,30.41,30.41
O00073,C1398,R002,2023-09-20 00:00:00.000,2023-09-20 00:22:00.000,Cancelled,Chinese,Leeds,4.1,2022-03-03,M0371,1,6.97,6.97
O00073,C1398,R002,2023-09-20 00:00:00.000,2023-09-20 00:22:00.000,Cancelled,Chinese,Leeds,4.1,2022-03-03,M0201,2,25.53,51.06
O00073,C1398,R002,2023-09-20 00:00:00.000,2023-09-20 00:22:00.000,Cancelled,Chinese,Leeds,4.1,2022-03-03,M0339,3,39.79,119.37
O00074,C1326,R023,2024-04-11 00:00:00.000,2024-04-11 00:36:00.000,Late,Chinese,London,4.8,2022-10-19,M0347,1,12.67,12.67
O00074,C1326,R023,2024-04-11 00:00:00.000,2024-04-11 00:36:00.000,Late,Chinese,London,4.8,2022-10-19,M0214,2,38.36,76.72
O00074,C1326,R023,2024-04-11 00:00:00.000,2024-04-11 00:36:00.000,Late,Chinese,London,4.8,2022-10-19,M0126,2,39.71,79.42
O00075,C0459,R033,2024-02-15 00:00:00.000,2024-02-15 00:21:00.000,Late,Italian,Bristol,3.0,2022-10-08,M0013,3,27.42,82.26
O00075,C0459,R033,2024-02-15 00:00:00.000,2024-02-15 00:21:00.000,Late,Italian,Bristol,3.0,2022-10-08,M0214,2,38.36,76.72
O00076,C1460,R091,2024-02-17 00:00:00.000,2024-02-17 00:59:00.000,Late,Mexican,Manchester,4.2,2022-03-01,M0116,3,16.30,48.90
O00077,C0772,R110,2023-05-21 00:00:00.000,2023-05-21 01:14:00.000,Cancelled,Italian,Birmingham,3.4,2023-04-08,M0303,3,15.46,46.38
O00077,C0772,R110,2023-05-21 00:00:00.000,2023-05-21 01:14:00.000,Cancelled,Italian,Birmingham,3.4,2023-04-08,M0366,2,9.97,19.94
O00077,C0772,R110,2023-05-21 00:00:00.000,2023-05-21 01:14:00.000,Cancelled,Italian,Birmingham,3.4,2023-04-08,M0052,2,19.32,38.64
O00077,C0772,R110,2023-05-21 00:00:00.000,2023-05-21 01:14:00.000,Cancelled,Italian,Birmingham,3.4,2023-04-08,M0252,3,17.91,53.73
O00078,C0447,R060,2023-08-24 00:00:00.000,2023-08-24 00:52:00.000,Cancelled,Indian,Manchester,3.8,2022-05-03,M0257,2,32.16,64.32
O00078,C0447,R060,2023-08-24 00:00:00.000,2023-08-24 00:52:00.000,Cancelled,Indian,Manchester,3.8,2022-05-03,M0331,2,26.49,52.98
O00079,C1278,R051,2023-12-13 00:00:00.000,2023-12-13 01:26:00.000,Late,American,Manchester,4.7,2022-08-19,M0189,3,12.55,37.65
O00079,C1278,R051,2023-12-13 00:00:00.000,2023-12-13 01:26:00.000,Late,American,Manchester,4.7,2022-08-19,M0176,2,32.43,64.86
O00080,C1048,R085,2023-02-22 00:00:00.000,2023-02-22 00:20:00.000,Cancelled,Thai,Manchester,4.0,2023-02-12,M0150,3,15.47,46.41
O00080,C1048,R085,2023-02-22 00:00:00.000,2023-02-22 00:20:00.000,Cancelled,Thai,Manchester,4.0,2023-02-12,M0244,1,22.57,22.57
O00080,C1048,R085,2023-02-22 00:00:00.000,2023-02-22 00:20:00.000,Cancelled,Thai,Manchester,4.0,2023-02-12,M0299,1,34.98,34.98
O00081,C0612,R088,2023-10-15 00:00:00.000,2023-10-15 00:56:00.000,Delivered,American,Liverpool,4.6,2022-10-22,M0228,2,10.51,21.02
O00081,C0612,R088,2023-10-15 00:00:00.000,2023-10-15 00:56:00.000,Delivered,American,Liverpool,4.6,2022-10-22,M0136,1,30.41,30.41
O00081,C0612,R088,2023-10-15 00:00:00.000,2023-10-15 00:56:00.000,Delivered,American,Liverpool,4.6,2022-10-22,M0069,2,30.76,61.52
O00081,C0612,R088,2023-10-15 00:00:00.000,2023-10-15 00:56:00.000,Delivered,American,Liverpool,4.6,2022-10-22,M0181,1,39.22,39.22
O00082,C0689,R036,2023-09-04 00:00:00.000,2023-09-04 00:28:00.000,Late,Mexican,London,4.8,2022-04-21,M0146,3,21.72,65.16
O00082,C0689,R036,2023-09-04 00:00:00.000,2023-09-04 00:28:00.000,Late,Mexican,London,4.8,2022-04-21,M0360,1,11.08,11.08
O00083,C0535,R084,2023-06-16 00:00:00.000,2023-06-16 00:55:00.000,Late,Chinese,Birmingham,3.6,2022-12-04,M0337,1,27.49,27.49
O00083,C0535,R084,2023-06-16 00:00:00.000,2023-06-16 00:55:00.000,Late,Chinese,Birmingham,3.6,2022-12-04,M0062,2,22.88,45.76
O00083,C0535,R084,2023-06-16 00:00:00.000,2023-06-16 00:55:00.000,Late,Chinese,Birmingham,3.6,2022-12-04,M0291,2,9.23,18.46
O00084,C0386,R020,2024-05-02 00:00:00.000,2024-05-02 00:58:00.000,Late,Indian,Liverpool,5.0,2023-08-16,M0326,2,6.03,12.06
O00085,C0117,R104,2024-01-27 00:00:00.000,2024-01-27 00:50:00.000,Late,Mexican,Liverpool,4.3,2023-10-09,M0136,3,30.41,91.23
O00085,C0117,R104,2024-01-27 00:00:00.000,2024-01-27 00:50:00.000,Late,Mexican,Liverpool,4.3,2023-10-09,M0079,1,27.15,27.15
O00086,C1395,R018,2023-07-26 00:00:00.000,2023-07-26 01:00:00.000,Late,Italian,Liverpool,4.1,2022-03-16,M0252,2,17.91,35.82
O00086,C1395,R018,2023-07-26 00:00:00.000,2023-07-26 01:00:00.000,Late,Italian,Liverpool,4.1,2022-03-16,M0161,2,8.03,16.06
O00086,C1395,R018,2023-07-26 00:00:00.000,2023-07-26 01:00:00.000,Late,Italian,Liverpool,4.1,2022-03-16,M0256,1,39.02,39.02
O00086,C1395,R018,2023-07-26 00:00:00.000,2023-07-26 01:00:00.000,Late,Italian,Liverpool,4.1,2022-03-16,M0170,2,37.94,75.88
O00087,C0606,R034,2023-01-14 00:00:00.000,2023-01-14 01:23:00.000,Cancelled,Chinese,London,4.0,2023-01-25,M0044,3,10.84,32.52
O00088,C0073,R075,2023-07-27 00:00:00.000,2023-07-27 01:09:00.000,Late,Chinese,London,3.3,2023-04-25,M0351,1,25.44,25.44
O00088,C0073,R075,2023-07-27 00:00:00.000,2023-07-27 01:09:00.000,Late,Chinese,London,3.3,2023-04-25,M0364,2,29.62,59.24
O00088,C0073,R075,2023-07-27 00:00:00.000,2023-07-27 01:09:00.000,Late,Chinese,London,3.3,2023-04-25,M0149,3,15.97,47.91
O00089,C0703,R093,2023-10-20 00:00:00.000,2023-10-20 00:44:00.000,Late,Mexican,London,4.9,2023-02-02,M0168,1,26.03,26.03
O00089,C0703,R093,2023-10-20 00:00:00.000,2023-10-20 00:44:00.000,Late,Mexican,London,4.9,2023-02-02,M0257,3,32.16,96.48
O00090,C1308,R101,2023-04-24 00:00:00.000,2023-04-24 01:28:00.000,Cancelled,Mexican,Liverpool,4.8,2022-01-06,M0088,1,23.00,23.00
O00090,C1308,R101,2023-04-24 00:00:00.000,2023-04-24 01:28:00.000,Cancelled,Mexican,Liverpool,4.8,2022-01-06,M0205,1,38.37,38.37
O00091,C1039,R039,2024-04-09 00:00:00.000,2024-04-09 01:05:00.000,Delivered,Italian,London,4.4,2023-04-21,M0304,2,39.67,79.34
O00091,C1039,R039,2024-04-09 00:00:00.000,2024-04-09 01:05:00.000,Delivered,Italian,London,4.4,2023-04-21,M0302,3,22.97,68.91
O00091,C1039,R039,2024-04-09 00:00:00.000,2024-04-09 01:05:00.000,Delivered,Italian,London,4.4,2023-04-21,M0240,2,16.26,32.52
O00091,C1039,R039,2024-04-09 00:00:00.000,2024-04-09 01:05:00.000,Delivered,Italian,London,4.4,2023-04-21,M0014,1,18.85,18.85
O00092,C0602,R013,2024-03-06 00:00:00.000,2024-03-06 00:43:00.000,Cancelled,Thai,Manchester,3.1,2023-10-01,M0378,1,16.33,16.33
O00093,C1486,R104,2023-03-07 00:00:00.000,2023-03-07 00:53:00.000,Late,Mexican,Liverpool,4.3,2023-01-25,M0240,3,16.26,48.78
O00094,C1393,R116,2024-01-26 00:00:00.000,2024-01-26 00:43:00.000,Cancelled,American,London,3.6,2022-09-18,M0060,1,24.80,24.80
O00095,C0456,R046,2023-12-02 00:00:00.000,2023-12-02 00:31:00.000,Delivered,Mexican,Leeds,4.4,2023-01-05,M0136,1,30.41,30.41
O00095,C0456,R046,2023-12-02 00:00:00.000,2023-12-02 00:31:00.000,Delivered,Mexican,Leeds,4.4,2023-01-05,M0345,3,18.59,55.77
O00096,C0862,R101,2024-01-17 00:00:00.000,2024-01-17 00:59:00.000,Cancelled,Mexican,Liverpool,4.8,2022-11-29,M0004,3,29.88,89.64
O00097,C1200,R038,2023-07-10 00:00:00.000,2023-07-10 00:53:00.000,Cancelled,Thai,Liverpool,4.0,2022-10-16,M0098,3,18.74,56.22
O00098,C0964,R007,2024-03-11 00:00:00.000,2024-03-11 00:35:00.000,Late,Indian,Manchester,3.3,2023-09-18,M0252,2,17.91,35.82
O00099,C0968,R114,2023-10-26 00:00:00.000,2023-10-26 00:29:00.000,Delivered,Thai,Liverpool,4.4,2022-07-18,M0277,1,22.69,22.69
O00099,C0968,R114,2023-10-26 00:00:00.000,2023-10-26 00:29:00.000,Delivered,Thai,Liverpool,4.4,2022-07-18,M0339,3,39.79,119.37
O00099,C0968,R114,2023-10-26 00:00:00.000,2023-10-26 00:29:00.000,Delivered,Thai,Liverpool,4.4,2022-07-18,M0328,2,12.52,25.04
O00099,C0968,R114,2023-10-26 00:00:00.000,2023-10-26 00:29:00.000,Delivered,Thai,Liverpool,4.4,2022-07-18,M0195,2,27.42,54.84
O00100,C1395,R049,2023-09-14 00:00:00.000,2023-09-14 00:35:00.000,Late,Thai,Bristol,3.2,2022-03-16,M0294,2,14.28,28.56
O00100,C1395,R049,2023-09-14 00:00:00.000,2023-09-14 00:35:00.000,Late,Thai,Bristol,3.2,2022-03-16,M0022,3,23.79,71.37
O00101,C0111,R112,2023-06-02 00:00:00.000,2023-06-02 01:12:00.000,Delivered,Thai,Liverpool,3.4,2022-08-19,M0246,1,33.15,33.15
O00102,C0702,R053,2023-03-12 00:00:00.000,2023-03-12 00:45:00.000,Late,Mexican,Leeds,4.9,2023-07-05,M0336,2,9.80,19.60
O00102,C0702,R053,2023-03-12 00:00:00.000,2023-03-12 00:45:00.000,Late,Mexican,Leeds,4.9,2023-07-05,M0201,1,25.53,25.53
O00102,C0702,R053,2023-03-12 00:00:00.000,2023-03-12 00:45:00.000,Late,Mexican,Leeds,4.9,2023-07-05,M0229,2,8.60,17.20
O00103,C0294,R041,2024-04-02 00:00:00.000,2024-04-02 01:18:00.000,Late,Italian,Manchester,4.9,2022-12-10,M0176,2,32.43,64.86
O00104,C0999,R043,2023-04-03 00:00:00.000,2023-04-03 00:30:00.000,Late,Mexican,Manchester,4.5,2023-09-23,M0262,1,17.12,17.12
O00104,C0999,R043,2023-04-03 00:00:00.000,2023-04-03 00:30:00.000,Late,Mexican,Manchester,4.5,2023-09-23,M0328,1,12.52,12.52
O00104,C0999,R043,2023-04-03 00:00:00.000,2023-04-03 00:30:00.000,Late,Mexican,Manchester,4.5,2023-09-23,M0168,2,26.03,52.06
O00104,C0999,R043,2023-04-03 00:00:00.000,2023-04-03 00:30:00.000,Late,Mexican,Manchester,4.5,2023-09-23,M0108,2,35.41,70.82
O00105,C1300,R008,2023-04-01 00:00:00.000,2023-04-01 01:00:00.000,Delivered,Mexican,Leeds,3.4,2022-09-06,M0205,1,38.37,38.37
O00105,C1300,R008,2023-04-01 00:00:00.000,2023-04-01 01:00:00.000,Delivered,Mexican,Leeds,3.4,2022-09-06,M0189,3,12.55,37.65
O00105,C1300,R008,2023-04-01 00:00:00.000,2023-04-01 01:00:00.000,Delivered,Mexican,Leeds,3.4,2022-09-06,M0231,2,12.99,25.98
O00106,C0429,R098,2023-08-20 00:00:00.000,2023-08-20 00:55:00.000,Delivered,Thai,Manchester,4.4,2023-02-21,M0185,2,24.12,48.24
O00106,C0429,R098,2023-08-20 00:00:00.000,2023-08-20 00:55:00.000,Delivered,Thai,Manchester,4.4,2023-02-21,M0121,1,6.69,6.69
O00106,C0429,R098,2023-08-20 00:00:00.000,2023-08-20 00:55:00.000,Delivered,Thai,Manchester,4.4,2023-02-21,M0359,3,34.37,103.11
O00106,C0429,R098,2023-08-20 00:00:00.000,2023-08-20 00:55:00.000,Delivered,Thai,Manchester,4.4,2023-02-21,M0113,2,23.70,47.40
O00107,C1003,R101,2023-10-23 00:00:00.000,2023-10-23 00:40:00.000,Delivered,Mexican,Liverpool,4.8,2023-09-16,M0150,2,15.47,30.94
O00107,C1003,R101,2023-10-23 00:00:00.000,2023-10-23 00:40:00.000,Delivered,Mexican,Liverpool,4.8,2023-09-16,M0319,1,20.52,20.52
O00107,C1003,R101,2023-10-23 00:00:00.000,2023-10-23 00:40:00.000,Delivered,Mexican,Liverpool,4.8,2023-09-16,M0398,3,38.20,114.60
O00107,C1003,R101,2023-10-23 00:00:00.000,2023-10-23 00:40:00.000,Delivered,Mexican,Liverpool,4.8,2023-09-16,M0135,1,18.87,18.87
O00108,C1298,R055,2023-03-08 00:00:00.000,2023-03-08 01:15:00.000,Cancelled,American,Leeds,3.5,2022-04-22,M0360,1,11.08,11.08
O00108,C1298,R055,2023-03-08 00:00:00.000,2023-03-08 01:15:00.000,Cancelled,American,Leeds,3.5,2022-04-22,M0148,3,33.21,99.63
O00108,C1298,R055,2023-03-08 00:00:00.000,2023-03-08 01:15:00.000,Cancelled,American,Leeds,3.5,2022-04-22,M0198,1,22.90,22.90
O00109,C0786,R001,2023-08-08 00:00:00.000,2023-08-08 01:21:00.000,Delivered,Indian,Manchester,3.4,2023-08-24,M0042,1,37.17,37.17
O00109,C0786,R001,2023-08-08 00:00:00.000,2023-08-08 01:21:00.000,Delivered,Indian,Manchester,3.4,2023-08-24,M0360,1,11.08,11.08
O00109,C0786,R001,2023-08-08 00:00:00.000,2023-08-08 01:21:00.000,Delivered,Indian,Manchester,3.4,2023-08-24,M0261,2,5.84,11.68
O00110,C1497,R048,2023-10-01 00:00:00.000,2023-10-01 00:45:00.000,Delivered,Thai,Manchester,4.6,2022-05-30,M0028,3,18.74,56.22
O00110,C1497,R048,2023-10-01 00:00:00.000,2023-10-01 00:45:00.000,Delivered,Thai,Manchester,4.6,2022-05-30,M0281,2,13.29,26.58
O00110,C1497,R048,2023-10-01 00:00:00.000,2023-10-01 00:45:00.000,Delivered,Thai,Manchester,4.6,2022-05-30,M0341,2,32.37,64.74
O00110,C1497,R048,2023-10-01 00:00:00.000,2023-10-01 00:45:00.000,Delivered,Thai,Manchester,4.6,2022-05-30,M0203,2,27.51,55.02
O00111,C1088,R025,2024-04-01 00:00:00.000,2024-04-01 01:01:00.000,Delivered,Mexican,Liverpool,3.5,2022-02-03,M0108,1,35.41,35.41
O00111,C1088,R025,2024-04-01 00:00:00.000,2024-04-01 01:01:00.000,Delivered,Mexican,Liverpool,3.5,2022-02-03,M0029,1,17.18,17.18
O00111,C1088,R025,2024-04-01 00:00:00.000,2024-04-01 01:01:00.000,Delivered,Mexican,Liverpool,3.5,2022-02-03,M0345,1,18.59,18.59
O00111,C1088,R025,2024-04-01 00:00:00.000,2024-04-01 01:01:00.000,Delivered,Mexican,Liverpool,3.5,2022-02-03,M0137,2,13.20,26.40
O00112,C1284,R094,2023-12-13 00:00:00.000,2023-12-13 00:20:00.000,Delivered,American,Bristol,3.4,2022-10-08,M0065,2,23.97,47.94
O00113,C0640,R017,2023-04-26 00:00:00.000,2023-04-26 01:04:00.000,Delivered,American,Bristol,4.0,2023-03-11,M0041,2,27.24,54.48
O00113,C0640,R017,2023-04-26 00:00:00.000,2023-04-26 01:04:00.000,Delivered,American,Bristol,4.0,2023-03-11,M0197,2,7.93,15.86
O00113,C0640,R017,2023-04-26 00:00:00.000,2023-04-26 01:04:00.000,Delivered,American,Bristol,4.0,2023-03-11,M0096,2,16.27,32.54
O00114,C1206,R040,2023-07-16 00:00:00.000,2023-07-16 01:24:00.000,Delivered,Indian,Liverpool,4.1,2022-09-28,M0034,3,28.52,85.56
O00114,C1206,R040,2023-07-16 00:00:00.000,2023-07-16 01:24:00.000,Delivered,Indian,Liverpool,4.1,2022-09-28,M0359,2,34.37,68.74
O00114,C1206,R040,2023-07-16 00:00:00.000,2023-07-16 01:24:00.000,Delivered,Indian,Liverpool,4.1,2022-09-28,M0252,3,17.91,53.73
O00115,C0611,R038,2023-02-03 00:00:00.000,2023-02-03 00:25:00.000,Cancelled,Thai,Liverpool,4.0,2023-10-09,M0377,3,33.08,99.24
O00115,C0611,R038,2023-02-03 00:00:00.000,2023-02-03 00:25:00.000,Cancelled,Thai,Liverpool,4.0,2023-10-09,M0285,1,16.13,16.13
O00116,C1222,R068,2024-01-08 00:00:00.000,2024-01-08 01:26:00.000,Cancelled,Italian,Liverpool,4.2,2022-07-23,M0188,2,7.36,14.72
O00116,C1222,R068,2024-01-08 00:00:00.000,2024-01-08 01:26:00.000,Cancelled,Italian,Liverpool,4.2,2022-07-23,M0023,3,16.41,49.23
O00116,C1222,R068,2024-01-08 00:00:00.000,2024-01-08 01:26:00.000,Cancelled,Italian,Liverpool,4.2,2022-07-23,M0367,3,34.28,102.84
O00116,C1222,R068,2024-01-08 00:00:00.000,2024-01-08 01:26:00.000,Cancelled,Italian,Liverpool,4.2,2022-07-23,M0137,1,13.20,13.20
O00117,C0702,R116,2023-08-11 00:00:00.000,2023-08-11 00:37:00.000,Cancelled,American,London,3.6,2023-07-05,M0234,2,6.61,13.22
O00117,C0702,R116,2023-08-11 00:00:00.000,2023-08-11 00:37:00.000,Cancelled,American,London,3.6,2023-07-05,M0081,2,12.23,24.46
O00117,C0702,R116,2023-08-11 00:00:00.000,2023-08-11 00:37:00.000,Cancelled,American,London,3.6,2023-07-05,M0397,2,30.51,61.02
O00117,C0702,R116,2023-08-11 00:00:00.000,2023-08-11 00:37:00.000,Cancelled,American,London,3.6,2023-07-05,M0363,3,36.99,110.97
O00118,C0338,R117,2023-07-03 00:00:00.000,2023-07-03 00:44:00.000,Cancelled,Italian,London,4.7,2023-04-23,M0005,2,34.72,69.44
O00118,C0338,R117,2023-07-03 00:00:00.000,2023-07-03 00:44:00.000,Cancelled,Italian,London,4.7,2023-04-23,M0127,1,12.08,12.08
O00118,C0338,R117,2023-07-03 00:00:00.000,2023-07-03 00:44:00.000,Cancelled,Italian,London,4.7,2023-04-23,M0312,3,9.58,28.74
O00119,C0460,R094,2023-01-10 00:00:00.000,2023-01-10 00:49:00.000,Delivered,American,Bristol,3.4,2022-02-25,M0066,1,6.46,6.46
O00119,C0460,R094,2023-01-10 00:00:00.000,2023-01-10 00:49:00.000,Delivered,American,Bristol,3.4,2022-02-25,M0260,3,5.22,15.66
O00119,C0460,R094,2023-01-10 00:00:00.000,2023-01-10 00:49:00.000,Delivered,American,Bristol,3.4,2022-02-25,M0059,3,10.89,32.67
O00119,C0460,R094,2023-01-10 00:00:00.000,2023-01-10 00:49:00.000,Delivered,American,Bristol,3.4,2022-02-25,M0106,3,20.91,62.73
O00120,C1208,R065,2023-04-19 00:00:00.000,2023-04-19 00:22:00.000,Delivered,Chinese,Leeds,3.9,2023-01-10,M0286,1,13.18,13.18
O00120,C1208,R065,2023-04-19 00:00:00.000,2023-04-19 00:22:00.000,Delivered,Chinese,Leeds,3.9,2023-01-10,M0365,1,38.16,38.16
O00120,C1208,R065,2023-04-19 00:00:00.000,2023-04-19 00:22:00.000,Delivered,Chinese,Leeds,3.9,2023-01-10,M0066,3,6.46,19.38
O00121,C1457,R084,2023-03-05 00:00:00.000,2023-03-05 01:06:00.000,Delivered,Chinese,Birmingham,3.6,2022-09-04,M0196,2,26.56,53.12
O00122,C1096,R080,2023-07-12 00:00:00.000,2023-07-12 00:52:00.000,Delivered,Italian,Manchester,3.6,2022-10-13,M0189,2,12.55,25.10
O00122,C1096,R080,2023-07-12 00:00:00.000,2023-07-12 00:52:00.000,Delivered,Italian,Manchester,3.6,2022-10-13,M0289,3,8.70,26.10
O00123,C1356,R014,2023-11-01 00:00:00.000,2023-11-01 00:26:00.000,Late,Chinese,London,3.4,2023-04-22,M0275,3,18.04,54.12
O00123,C1356,R014,2023-11-01 00:00:00.000,2023-11-01 00:26:00.000,Late,Chinese,London,3.4,2023-04-22,M0385,3,16.78,50.34
O00123,C1356,R014,2023-11-01 00:00:00.000,2023-11-01 00:26:00.000,Late,Chinese,London,3.4,2023-04-22,M0149,1,15.97,15.97
O00123,C1356,R014,2023-11-01 00:00:00.000,2023-11-01 00:26:00.000,Late,Chinese,London,3.4,2023-04-22,M0174,3,11.60,34.80
O00124,C0099,R089,2024-03-04 00:00:00.000,2024-03-04 00:22:00.000,Delivered,Indian,Leeds,3.6,2022-05-12,M0195,3,27.42,82.26
O00125,C0779,R016,2023-08-02 00:00:00.000,2023-08-02 01:16:00.000,Late,Thai,Bristol,4.9,2023-01-19,M0022,1,23.79,23.79
O00125,C0779,R016,2023-08-02 00:00:00.000,2023-08-02 01:16:00.000,Late,Thai,Bristol,4.9,2023-01-19,M0268,3,23.54,70.62
O00126,C1438,R020,2023-05-10 00:00:00.000,2023-05-10 01:20:00.000,Delivered,Indian,Liverpool,5.0,2023-08-15,M0211,2,11.15,22.30
O00126,C1438,R020,2023-05-10 00:00:00.000,2023-05-10 01:20:00.000,Delivered,Indian,Liverpool,5.0,2023-08-15,M0276,2,7.97,15.94
O00127,C0617,R054,2023-12-22 00:00:00.000,2023-12-22 00:21:00.000,Late,Indian,London,4.3,2022-11-03,M0218,1,32.34,32.34
O00128,C0553,R080,2023-02-21 00:00:00.000,2023-02-21 01:26:00.000,Late,Italian,Manchester,3.6,2023-05-12,M0032,3,33.02,99.06
O00128,C0553,R080,2023-02-21 00:00:00.000,2023-02-21 01:26:00.000,Late,Italian,Manchester,3.6,2023-05-12,M0048,1,38.31,38.31
O00129,C0858,R107,2023-12-25 00:00:00.000,2023-12-25 00:37:00.000,Delivered,Thai,Liverpool,3.1,2023-08-11,M0335,2,8.07,16.14
O00130,C0579,R015,2023-09-19 00:00:00.000,2023-09-19 00:35:00.000,Delivered,American,Birmingham,3.1,2023-05-11,M0173,1,23.12,23.12
O00130,C0579,R015,2023-09-19 00:00:00.000,2023-09-19 00:35:00.000,Delivered,American,Birmingham,3.1,2023-05-11,M0272,1,6.54,6.54
O00130,C0579,R015,2023-09-19 00:00:00.000,2023-09-19 00:35:00.000,Delivered,American,Birmingham,3.1,2023-05-11,M0367,1,34.28,34.28
O00131,C1248,R026,2023-09-12 00:00:00.000,2023-09-12 00:45:00.000,Cancelled,Indian,Birmingham,4.6,2022-08-22,M0264,2,38.28,76.56
O00131,C1248,R026,2023-09-12 00:00:00.000,2023-09-12 00:45:00.000,Cancelled,Indian,Birmingham,4.6,2022-08-22,M0225,2,20.93,41.86
O00132,C0414,R046,2024-03-01 00:00:00.000,2024-03-01 01:26:00.000,Late,Mexican,Leeds,4.4,2022-03-30,M0101,2,20.82,41.64
O00133,C0329,R006,2023-07-29 00:00:00.000,2023-07-29 00:57:00.000,Late,American,Leeds,3.3,2022-10-06,M0278,2,33.70,67.40
O00133,C0329,R006,2023-07-29 00:00:00.000,2023-07-29 00:57:00.000,Late,American,Leeds,3.3,2022-10-06,M0356,3,6.96,20.88
O00134,C1410,R120,2023-09-12 00:00:00.000,2023-09-12 00:46:00.000,Cancelled,Mexican,Leeds,3.7,2022-05-02,M0269,3,19.69,59.07
O00134,C1410,R120,2023-09-12 00:00:00.000,2023-09-12 00:46:00.000,Cancelled,Mexican,Leeds,3.7,2022-05-02,M0277,3,22.69,68.07
O00135,C0006,R002,2023-06-19 00:00:00.000,2023-06-19 00:50:00.000,Late,Chinese,Leeds,4.1,2023-08-28,M0102,3,32.81,98.43
O00136,C1176,R086,2023-02-15 00:00:00.000,2023-02-15 00:34:00.000,Cancelled,Chinese,Leeds,4.9,2022-11-23,M0343,2,21.96,43.92
O00137,C1048,R010,2023-03-18 00:00:00.000,2023-03-18 00:31:00.000,Late,Mexican,London,4.7,2023-02-12,M0274,3,19.46,58.38
O00137,C1048,R010,2023-03-18 00:00:00.000,2023-03-18 00:31:00.000,Late,Mexican,London,4.7,2023-02-12,M0015,1,26.49,26.49
O00138,C0525,R083,2024-01-06 00:00:00.000,2024-01-06 00:32:00.000,Delivered,American,Bristol,4.9,2022-06-29,M0300,3,8.19,24.57
O00138,C0525,R083,2024-01-06 00:00:00.000,2024-01-06 00:32:00.000,Delivered,American,Bristol,4.9,2022-06-29,M0255,1,21.24,21.24
O00138,C0525,R083,2024-01-06 00:00:00.000,2024-01-06 00:32:00.000,Delivered,American,Bristol,4.9,2022-06-29,M0169,2,26.27,52.54
O00139,C0541,R060,2023-08-22 00:00:00.000,2023-08-22 00:57:00.000,Delivered,Indian,Manchester,3.8,2022-11-28,M0250,1,15.87,15.87
O00139,C0541,R060,2023-08-22 00:00:00.000,2023-08-22 00:57:00.000,Delivered,Indian,Manchester,3.8,2022-11-28,M0159,3,19.41,58.23
O00139,C0541,R060,2023-08-22 00:00:00.000,2023-08-22 00:57:00.000,Delivered,Indian,Manchester,3.8,2022-11-28,M0287,1,9.76,9.76
O00139,C0541,R060,2023-08-22 00:00:00.000,2023-08-22 00:57:00.000,Delivered,Indian,Manchester,3.8,2022-11-28,M0017,2,18.61,37.22
O00140,C0081,R110,2023-02-21 00:00:00.000,2023-02-21 00:42:00.000,Cancelled,Italian,Birmingham,3.4,2023-04-10,M0265,3,31.56,94.68
O00140,C0081,R110,2023-02-21 00:00:00.000,2023-02-21 00:42:00.000,Cancelled,Italian,Birmingham,3.4,2023-04-10,M0124,3,37.53,112.59
O00140,C0081,R110,2023-02-21 00:00:00.000,2023-02-21 00:42:00.000,Cancelled,Italian,Birmingham,3.4,2023-04-10,M0261,3,5.84,17.52
O00140,C0081,R110,2023-02-21 00:00:00.000,2023-02-21 00:42:00.000,Cancelled,Italian,Birmingham,3.4,2023-04-10,M0293,3,20.82,62.46
O00141,C0873,R095,2023-07-04 00:00:00.000,2023-07-04 01:00:00.000,Delivered,Indian,Bristol,3.1,2023-10-11,M0126,3,39.71,119.13
O00141,C0873,R095,2023-07-04 00:00:00.000,2023-07-04 01:00:00.000,Delivered,Indian,Bristol,3.1,2023-10-11,M0376,1,30.09,30.09
O00141,C0873,R095,2023-07-04 00:00:00.000,2023-07-04 01:00:00.000,Delivered,Indian,Bristol,3.1,2023-10-11,M0040,3,19.81,59.43
O00141,C0873,R095,2023-07-04 00:00:00.000,2023-07-04 01:00:00.000,Delivered,Indian,Bristol,3.1,2023-10-11,M0306,1,20.83,20.83
O00142,C0020,R110,2023-02-18 00:00:00.000,2023-02-18 00:25:00.000,Delivered,Italian,Birmingham,3.4,2022-04-15,M0321,2,34.03,68.06
O00142,C0020,R110,2023-02-18 00:00:00.000,2023-02-18 00:25:00.000,Delivered,Italian,Birmingham,3.4,2022-04-15,M0289,2,8.70,17.40
